KO	Replicate	Depth	Layer	Sample	Element	General.Process	Specific.Process	Gene.products..enzymes	Gene.clusters	KEGG_Homologs_per_Gene_Cluster	KEGG_Description	KEGG_Metabolism	CPM
K02284	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcA; phycocyanin alpha chain	Photosynthesis-Antenna_Proteins	50
K02284	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcA; phycocyanin alpha chain	Photosynthesis-Antenna_Proteins	0
K02285	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcB; phycocyanin beta chain	Photosynthesis-Antenna_Proteins	0
K02285	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcB; phycocyanin beta chain	Photosynthesis-Antenna_Proteins	0
K02285	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcB; phycocyanin beta chain	Photosynthesis-Antenna_Proteins	0
K02285	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcB; phycocyanin beta chain	Photosynthesis-Antenna_Proteins	0
K02285	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcB; phycocyanin beta chain	Photosynthesis-Antenna_Proteins	0
K02285	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcB; phycocyanin beta chain	Photosynthesis-Antenna_Proteins	0
K02286	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcC; phycocyanin-associated rod linker protein	Photosynthesis-Antenna_Proteins	0
K02286	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcC; phycocyanin-associated rod linker protein	Photosynthesis-Antenna_Proteins	0
K02286	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcC; phycocyanin-associated rod linker protein	Photosynthesis-Antenna_Proteins	0
K02286	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcC; phycocyanin-associated rod linker protein	Photosynthesis-Antenna_Proteins	0
K02286	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcC; phycocyanin-associated rod linker protein	Photosynthesis-Antenna_Proteins	0
K02286	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcC; phycocyanin-associated rod linker protein	Photosynthesis-Antenna_Proteins	0
K02287	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcD; phycocyanin-associated, rod	Photosynthesis-Antenna_Proteins	7
K02287	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcD; phycocyanin-associated, rod	Photosynthesis-Antenna_Proteins	11
K02287	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcD; phycocyanin-associated, rod	Photosynthesis-Antenna_Proteins	0
K02287	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcD; phycocyanin-associated, rod	Photosynthesis-Antenna_Proteins	0
K02287	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcD; phycocyanin-associated, rod	Photosynthesis-Antenna_Proteins	0
K02287	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcD; phycocyanin-associated, rod	Photosynthesis-Antenna_Proteins	0
K02288	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcE; phycocyanobilin lyase subunit alpha	Photosynthesis-Antenna_Proteins	164
K02288	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcE; phycocyanobilin lyase subunit alpha	Photosynthesis-Antenna_Proteins	0
K02288	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcE; phycocyanobilin lyase subunit alpha	Photosynthesis-Antenna_Proteins	91
K02288	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcE; phycocyanobilin lyase subunit alpha	Photosynthesis-Antenna_Proteins	104
K02288	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcE; phycocyanobilin lyase subunit alpha	Photosynthesis-Antenna_Proteins	88
K02288	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcE; phycocyanobilin lyase subunit alpha	Photosynthesis-Antenna_Proteins	0
K02289	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcF; phycocyanobilin lyase subunit beta	Photosynthesis-Antenna_Proteins	0
K02289	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcF; phycocyanobilin lyase subunit beta	Photosynthesis-Antenna_Proteins	58
K02289	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcF; phycocyanobilin lyase subunit beta	Photosynthesis-Antenna_Proteins	23
K02289	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcF; phycocyanobilin lyase subunit beta	Photosynthesis-Antenna_Proteins	29
K02289	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcF; phycocyanobilin lyase subunit beta	Photosynthesis-Antenna_Proteins	0
K02289	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcF; phycocyanobilin lyase subunit beta	Photosynthesis-Antenna_Proteins	17
K02290	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcG; phycobilisome rod-core linker protein	Photosynthesis-Antenna_Proteins	0
K02290	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcG; phycobilisome rod-core linker protein	Photosynthesis-Antenna_Proteins	0
K02290	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcG; phycobilisome rod-core linker protein	Photosynthesis-Antenna_Proteins	0
K02290	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcG; phycobilisome rod-core linker protein	Photosynthesis-Antenna_Proteins	0
K02290	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcG; phycobilisome rod-core linker protein	Photosynthesis-Antenna_Proteins	0
K02290	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Chlorophyll, Phycobilin, and Carotenoid Pathways	cpc	7	cpcG; phycobilisome rod-core linker protein	Photosynthesis-Antenna_Proteins	0
K02292	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Anoxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Bacteriochlorophyll and Carotenoid Biosynthesis	crt	2	crtO; beta-carotene ketolase (CrtO type)	Metabolism of terpenoids and polyketides	22
K02292	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Anoxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Bacteriochlorophyll and Carotenoid Biosynthesis	crt	2	crtO; beta-carotene ketolase (CrtO type)	Metabolism of terpenoids and polyketides	84
K02292	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Anoxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Bacteriochlorophyll and Carotenoid Biosynthesis	crt	2	crtO; beta-carotene ketolase (CrtO type)	Metabolism of terpenoids and polyketides	71
K02292	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Anoxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Bacteriochlorophyll and Carotenoid Biosynthesis	crt	2	crtO; beta-carotene ketolase (CrtO type)	Metabolism of terpenoids and polyketides	0
K02292	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Anoxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Bacteriochlorophyll and Carotenoid Biosynthesis	crt	2	crtO; beta-carotene ketolase (CrtO type)	Metabolism of terpenoids and polyketides	19
K02292	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Anoxygenic Photosynthesis	Photopigment Biosynthesis	Enzymes of Bacteriochlorophyll and Carotenoid Biosynthesis	crt	2	crtO; beta-carotene ketolase (CrtO type)	Metabolism of terpenoids and polyketides	0
K02305	10.4_B_2_A	9.8	Top	9.8_Top	Nitrogen	Denitrification	Nitrogenase	NO Reductase	nor	2	norC; nitric oxide reductase subunit C	Nitrogen_Metabolism	12
K02305	10.4_C_2_A	9.8	Top	9.8_Top	Nitrogen	Denitrification	Nitrogenase	NO Reductase	nor	2	norC; nitric oxide reductase subunit C	Nitrogen_Metabolism	0
K02305	10.4_A_3_A	9.8	Top	9.8_Top	Nitrogen	Denitrification	Nitrogenase	NO Reductase	nor	2	norC; nitric oxide reductase subunit C	Nitrogen_Metabolism	0
K02305	10.4_B_3_A	9.8	Top	9.8_Top	Nitrogen	Denitrification	Nitrogenase	NO Reductase	nor	2	norC; nitric oxide reductase subunit C	Nitrogen_Metabolism	0
K02305	10.4_A_1_A	9.8	Top	9.8_Top	Nitrogen	Denitrification	Nitrogenase	NO Reductase	nor	2	norC; nitric oxide reductase subunit C	Nitrogen_Metabolism	0
K02305	10.4_C_3_A	9.8	Top	9.8_Top	Nitrogen	Denitrification	Nitrogenase	NO Reductase	nor	2	norC; nitric oxide reductase subunit C	Nitrogen_Metabolism	0
K02586	10.4_B_2_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifD; nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	Nitrogen_Metabolism	0
K02586	10.4_A_3_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifD; nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	Nitrogen_Metabolism	5
K02586	10.4_B_3_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifD; nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	Nitrogen_Metabolism	0
K02586	10.4_C_2_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifD; nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	Nitrogen_Metabolism	5
K02586	10.4_C_3_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifD; nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	Nitrogen_Metabolism	0
K02586	10.4_A_1_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifD; nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	Nitrogen_Metabolism	0
K02588	10.4_B_2_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifH; nitrogenase iron protein NifH [EC:1.18.6.1]	Nitrogen_Metabolism	3
K02588	10.4_C_2_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifH; nitrogenase iron protein NifH [EC:1.18.6.1]	Nitrogen_Metabolism	9
K02588	10.4_B_3_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifH; nitrogenase iron protein NifH [EC:1.18.6.1]	Nitrogen_Metabolism	0
K02588	10.4_C_3_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifH; nitrogenase iron protein NifH [EC:1.18.6.1]	Nitrogen_Metabolism	5
K02588	10.4_A_1_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifH; nitrogenase iron protein NifH [EC:1.18.6.1]	Nitrogen_Metabolism	15
K02588	10.4_A_3_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifH; nitrogenase iron protein NifH [EC:1.18.6.1]	Nitrogen_Metabolism	2
K02591	10.4_C_2_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifK; nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	Nitrogen_Metabolism	0
K02591	10.4_B_2_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifK; nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	Nitrogen_Metabolism	0
K02591	10.4_C_3_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifK; nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	Nitrogen_Metabolism	0
K02591	10.4_B_3_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifK; nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	Nitrogen_Metabolism	0
K02591	10.4_A_3_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifK; nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	Nitrogen_Metabolism	1
K02591	10.4_A_1_A	9.8	Top	9.8_Top	Nitrogen	Nitrogen Fixation	Nitrogenase	Dinitrogenase alpha and beta, dinitrogenase reductase, Electron-Transport Flavoproteins	nif	3	nifK; nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	Nitrogen_Metabolism	0
K02689	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaA; photosystem I P700 chlorophyll a apoprotein A1	Photosynthesis_Proteins	100
K02689	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaA; photosystem I P700 chlorophyll a apoprotein A1	Photosynthesis_Proteins	234
K02689	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaA; photosystem I P700 chlorophyll a apoprotein A1	Photosynthesis_Proteins	0
K02689	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaA; photosystem I P700 chlorophyll a apoprotein A1	Photosynthesis_Proteins	201
K02689	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaA; photosystem I P700 chlorophyll a apoprotein A1	Photosynthesis_Proteins	249
K02689	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaA; photosystem I P700 chlorophyll a apoprotein A1	Photosynthesis_Proteins	0
K02690	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaB; photosystem I P700 chlorophyll a apoprotein A2	Photosynthesis	453
K02690	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaB; photosystem I P700 chlorophyll a apoprotein A2	Photosynthesis	170
K02690	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaB; photosystem I P700 chlorophyll a apoprotein A2	Photosynthesis	0
K02690	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaB; photosystem I P700 chlorophyll a apoprotein A2	Photosynthesis	343
K02690	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaB; photosystem I P700 chlorophyll a apoprotein A2	Photosynthesis	421
K02690	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaB; photosystem I P700 chlorophyll a apoprotein A2	Photosynthesis	3
K02691	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaC; photosystem I subunit VII	Photosynthesis_Proteins	0
K02691	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaC; photosystem I subunit VII	Photosynthesis_Proteins	71
K02691	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaC; photosystem I subunit VII	Photosynthesis_Proteins	1478
K02691	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaC; photosystem I subunit VII	Photosynthesis_Proteins	323
K02691	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaC; photosystem I subunit VII	Photosynthesis_Proteins	0
K02691	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaC; photosystem I subunit VII	Photosynthesis_Proteins	0
K02692	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaD; photosystem I subunit II	Photosynthesis	381
K02692	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaD; photosystem I subunit II	Photosynthesis	0
K02692	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaD; photosystem I subunit II	Photosynthesis	96
K02692	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaD; photosystem I subunit II	Photosynthesis	371
K02692	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaD; photosystem I subunit II	Photosynthesis	0
K02692	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaD; photosystem I subunit II	Photosynthesis	203
K02693	10.4_B_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaE; photosystem I subunit IV	Photosynthesis_Proteins	108
K02693	10.4_C_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaE; photosystem I subunit IV	Photosynthesis_Proteins	0
K02693	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaE; photosystem I subunit IV	Photosynthesis_Proteins	0
K02693	10.4_B_2_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaE; photosystem I subunit IV	Photosynthesis_Proteins	0
K02693	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaE; photosystem I subunit IV	Photosynthesis_Proteins	130
K02693	10.4_A_1_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaE; photosystem I subunit IV	Photosynthesis_Proteins	112
K02694	10.4_C_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaF; photosystem I subunit III	Photosynthesis	0
K02694	10.4_A_3_A	9.8	Top	9.8_Top	Carbon	Oxygenic Photosynthesis	Assembly of Photosynthetic Complex	Photosystem I and Photosystem II Subunits	psa	16	psaF; photosystem I subunit III	Photosynthesis	0
